iter,strategy,distribution,num queries,domain,leaf len,range size,max query value,min query value,avg query value,avg node len,min node len,max node len,leaf nodes,tree depth,indexing time (s)
1,lazy,normal,107510,100000000,100,100,100,100,100,95,50,100,107071,32,0.103753
0,lazy,normal,107610,100000000,100,100,100,100,100,95,50,100,107171,32,0.104885
1,lazy,normal,107610,100000000,100,100,100,100,100,95,50,100,107171,32,0.10384
0,lazy,normal,107710,100000000,100,100,100,100,100,95,50,100,107271,32,0.106053
1,lazy,normal,107710,100000000,100,100,100,100,100,95,50,100,107271,32,0.104103
0,lazy,normal,107810,100000000,100,100,100,100,100,95,50,100,107371,32,0.104046
1,lazy,normal,107810,100000000,100,100,100,100,100,95,50,100,107371,32,0.104438
0,lazy,normal,107910,100000000,100,100,100,100,100,95,50,100,107469,32,0.104399
1,lazy,normal,107910,100000000,100,100,100,100,100,95,50,100,107469,32,0.105038
0,lazy,normal,108010,100000000,100,100,100,100,100,95,50,100,107568,32,0.105478
1,lazy,normal,108010,100000000,100,100,100,100,100,95,50,100,107568,32,0.103667
0,lazy,normal,108110,100000000,100,100,100,100,100,95,50,100,107668,32,0.10493
1,lazy,normal,108110,100000000,100,100,100,100,100,95,50,100,107668,32,0.103842
0,lazy,normal,108210,100000000,100,100,100,100,100,95,50,100,107766,32,0.103795
1,lazy,normal,108210,100000000,100,100,100,100,100,95,50,100,107766,32,0.10596
0,lazy,normal,108310,100000000,100,100,100,100,100,95,50,100,107864,32,0.104852
1,lazy,normal,108310,100000000,100,100,100,100,100,95,50,100,107864,32,0.106083
0,lazy,normal,108410,100000000,100,100,100,100,100,95,50,100,107962,32,0.104464
1,lazy,normal,108410,100000000,100,100,100,100,100,95,50,100,107962,32,0.105304
0,lazy,normal,108510,100000000,100,100,100,100,100,95,50,100,108062,32,0.104257
1,lazy,normal,108510,100000000,100,100,100,100,100,95,50,100,108062,32,0.105447
0,lazy,normal,108610,100000000,100,100,100,100,100,95,50,100,108161,32,0.105337
1,lazy,normal,108610,100000000,100,100,100,100,100,95,50,100,108161,32,0.103956
0,lazy,normal,108710,100000000,100,100,100,100,100,95,50,100,108258,32,0.105125
1,lazy,normal,108710,100000000,100,100,100,100,100,95,50,100,108258,32,0.104686
0,lazy,normal,108810,100000000,100,100,100,100,100,95,50,100,108358,32,0.104668
1,lazy,normal,108810,100000000,100,100,100,100,100,95,50,100,108358,32,0.106372
0,lazy,normal,108910,100000000,100,100,100,100,100,95,50,100,108457,32,0.105891
1,lazy,normal,108910,100000000,100,100,100,100,100,95,50,100,108457,32,0.105866
0,lazy,normal,109010,100000000,100,100,100,100,100,95,50,100,108556,32,0.104892
1,lazy,normal,109010,100000000,100,100,100,100,100,95,50,100,108556,32,0.105356
0,lazy,normal,109110,100000000,100,100,100,100,100,95,50,100,108654,32,0.105623
1,lazy,normal,109110,100000000,100,100,100,100,100,95,50,100,108654,32,0.10514
0,lazy,normal,109210,100000000,100,100,100,100,100,95,50,100,108753,32,0.106073
1,lazy,normal,109210,100000000,100,100,100,100,100,95,50,100,108753,32,0.107271
0,lazy,normal,109310,100000000,100,100,100,100,100,95,50,100,108851,32,0.106378
1,lazy,normal,109310,100000000,100,100,100,100,100,95,50,100,108851,32,0.106352
0,lazy,normal,109410,100000000,100,100,100,100,100,95,50,100,108951,32,0.106544
1,lazy,normal,109410,100000000,100,100,100,100,100,95,50,100,108951,32,0.109596
0,lazy,normal,109510,100000000,100,100,100,100,100,95,50,100,109051,32,0.104813
1,lazy,normal,109510,100000000,100,100,100,100,100,95,50,100,109051,32,0.106761
0,lazy,normal,109610,100000000,100,100,100,100,100,95,50,100,109150,32,0.105332
1,lazy,normal,109610,100000000,100,100,100,100,100,95,50,100,109150,32,0.106115
0,lazy,normal,109710,100000000,100,100,100,100,100,95,50,100,109250,32,0.105706
1,lazy,normal,109710,100000000,100,100,100,100,100,95,50,100,109250,32,0.107304
0,lazy,normal,109810,100000000,100,100,100,100,100,95,50,100,109350,32,0.106072
1,lazy,normal,109810,100000000,100,100,100,100,100,95,50,100,109350,32,0.107391
0,lazy,normal,109910,100000000,100,100,100,100,100,95,50,100,109447,32,0.105951
1,lazy,normal,109910,100000000,100,100,100,100,100,95,50,100,109447,32,0.106034
0,lazy,normal,110010,100000000,100,100,100,100,100,95,50,100,109546,32,0.107185
1,lazy,normal,110010,100000000,100,100,100,100,100,95,50,100,109546,32,0.106837
0,lazy,normal,110110,100000000,100,100,100,100,100,95,50,100,109645,32,0.107331
1,lazy,normal,110110,100000000,100,100,100,100,100,95,50,100,109645,32,0.106542
0,lazy,normal,110210,100000000,100,100,100,100,100,95,50,100,109744,32,0.106889
1,lazy,normal,110210,100000000,100,100,100,100,100,95,50,100,109744,32,0.106943
0,lazy,normal,110310,100000000,100,100,100,100,100,95,50,100,109844,32,0.106627
1,lazy,normal,110310,100000000,100,100,100,100,100,95,50,100,109844,32,0.109876
0,lazy,normal,110410,100000000,100,100,100,100,100,95,50,100,109943,32,0.108077
1,lazy,normal,110410,100000000,100,100,100,100,100,95,50,100,109943,32,0.107984
0,lazy,normal,110510,100000000,100,100,100,100,100,95,50,100,110043,32,0.108784
1,lazy,normal,110510,100000000,100,100,100,100,100,95,50,100,110043,32,0.108967
0,lazy,normal,110610,100000000,100,100,100,100,100,95,50,100,110141,32,0.109077
1,lazy,normal,110610,100000000,100,100,100,100,100,95,50,100,110141,32,0.107527
0,lazy,normal,110710,100000000,100,100,100,100,100,95,50,100,110239,32,0.108005
1,lazy,normal,110710,100000000,100,100,100,100,100,95,50,100,110239,32,0.107926
0,lazy,normal,110810,100000000,100,100,100,100,100,95,50,100,110338,32,0.107854
1,lazy,normal,110810,100000000,100,100,100,100,100,95,50,100,110338,32,0.108369
0,lazy,normal,110910,100000000,100,100,100,100,100,95,50,100,110436,32,0.108212
1,lazy,normal,110910,100000000,100,100,100,100,100,95,50,100,110436,32,0.108776
0,lazy,normal,111010,100000000,100,100,100,100,100,95,50,100,110535,32,0.107973
1,lazy,normal,111010,100000000,100,100,100,100,100,95,50,100,110535,32,0.106929
0,lazy,normal,111110,100000000,100,100,100,100,100,95,50,100,110634,32,0.108881
1,lazy,normal,111110,100000000,100,100,100,100,100,95,50,100,110634,32,0.108944
0,lazy,normal,111210,100000000,100,100,100,100,100,95,50,100,110734,32,0.109077
1,lazy,normal,111210,100000000,100,100,100,100,100,95,50,100,110734,32,0.108008
0,lazy,normal,111310,100000000,100,100,100,100,100,95,50,100,110831,32,0.108761
1,lazy,normal,111310,100000000,100,100,100,100,100,95,50,100,110831,32,0.106936
0,lazy,normal,111410,100000000,100,100,100,100,100,95,50,100,110931,32,0.107818
1,lazy,normal,111410,100000000,100,100,100,100,100,95,50,100,110931,32,0.108897
0,lazy,normal,111510,100000000,100,100,100,100,100,95,50,100,111030,32,0.10849
1,lazy,normal,111510,100000000,100,100,100,100,100,95,50,100,111030,32,0.108795
0,lazy,normal,111610,100000000,100,100,100,100,100,95,50,100,111129,32,0.108935
1,lazy,normal,111610,100000000,100,100,100,100,100,95,50,100,111129,32,0.108174
0,lazy,normal,111710,100000000,100,100,100,100,100,95,50,100,111227,32,0.109525
1,lazy,normal,111710,100000000,100,100,100,100,100,95,50,100,111227,32,0.108128
0,lazy,normal,111810,100000000,100,100,100,100,100,95,50,100,111325,32,0.109469
1,lazy,normal,111810,100000000,100,100,100,100,100,95,50,100,111325,32,0.10863
0,lazy,normal,111910,100000000,100,100,100,100,100,95,50,100,111422,32,0.108643
1,lazy,normal,111910,100000000,100,100,100,100,100,95,50,100,111422,32,0.108532
0,lazy,normal,112010,100000000,100,100,100,100,100,95,50,100,111521,32,0.110543
1,lazy,normal,112010,100000000,100,100,100,100,100,95,50,100,111521,32,0.110036
0,lazy,normal,112110,100000000,100,100,100,100,100,95,50,100,111619,32,0.109546
1,lazy,normal,112110,100000000,100,100,100,100,100,95,50,100,111619,32,0.108418
0,lazy,normal,112210,100000000,100,100,100,100,100,95,50,100,111719,32,0.109882
1,lazy,normal,112210,100000000,100,100,100,100,100,95,50,100,111719,32,0.1103
0,lazy,normal,112310,100000000,100,100,100,100,100,95,50,100,111818,32,0.110133
1,lazy,normal,112310,100000000,100,100,100,100,100,95,50,100,111818,32,0.109148
0,lazy,normal,112410,100000000,100,100,100,100,100,94,50,100,111917,32,0.108765
1,lazy,normal,112410,100000000,100,100,100,100,100,94,50,100,111917,32,0.10895
0,lazy,normal,112510,100000000,100,100,100,100,100,94,50,100,112017,32,0.109924
1,lazy,normal,112510,100000000,100,100,100,100,100,94,50,100,112017,32,0.110219
0,lazy,normal,112610,100000000,100,100,100,100,100,94,50,100,112115,32,0.109272
1,lazy,normal,112610,100000000,100,100,100,100,100,94,50,100,112115,32,0.110755
0,lazy,normal,112710,100000000,100,100,100,100,100,94,50,100,112214,32,0.110018
1,lazy,normal,112710,100000000,100,100,100,100,100,94,50,100,112214,32,0.109296
0,lazy,normal,112810,100000000,100,100,100,100,100,94,50,100,112313,32,0.108996
1,lazy,normal,112810,100000000,100,100,100,100,100,94,50,100,112313,32,0.110708
0,lazy,normal,112910,100000000,100,100,100,100,100,94,50,100,112412,32,0.109501
1,lazy,normal,112910,100000000,100,100,100,100,100,94,50,100,112412,32,0.109499
0,lazy,normal,113010,100000000,100,100,100,100,100,94,50,100,112511,32,0.111178
1,lazy,normal,113010,100000000,100,100,100,100,100,94,50,100,112511,32,0.110153
0,lazy,normal,113110,100000000,100,100,100,100,100,94,50,100,112607,32,0.109848
1,lazy,normal,113110,100000000,100,100,100,100,100,94,50,100,112607,32,0.110939
0,lazy,normal,113210,100000000,100,100,100,100,100,94,50,100,112703,32,0.111561
1,lazy,normal,113210,100000000,100,100,100,100,100,94,50,100,112703,32,0.110979
0,lazy,normal,113310,100000000,100,100,100,100,100,94,50,100,112802,32,0.112723
1,lazy,normal,113310,100000000,100,100,100,100,100,94,50,100,112802,32,0.110564
0,lazy,normal,113410,100000000,100,100,100,100,100,94,50,100,112901,32,0.111882
1,lazy,normal,113410,100000000,100,100,100,100,100,94,50,100,112901,32,0.110596
0,lazy,normal,113510,100000000,100,100,100,100,100,94,50,100,113001,32,0.110242
1,lazy,normal,113510,100000000,100,100,100,100,100,94,50,100,113001,32,0.111122
0,lazy,normal,113610,100000000,100,100,100,100,100,94,50,100,113100,32,0.110908
1,lazy,normal,113610,100000000,100,100,100,100,100,94,50,100,113100,32,0.110771
0,lazy,normal,113710,100000000,100,100,100,100,100,94,50,100,113200,32,0.110714
1,lazy,normal,113710,100000000,100,100,100,100,100,94,50,100,113200,32,0.114154
0,lazy,normal,113810,100000000,100,100,100,100,100,94,50,100,113300,32,0.112652
1,lazy,normal,113810,100000000,100,100,100,100,100,94,50,100,113300,32,0.111565
0,lazy,normal,113910,100000000,100,100,100,100,100,94,50,100,113399,32,0.11075
1,lazy,normal,113910,100000000,100,100,100,100,100,94,50,100,113399,32,0.111172
0,lazy,normal,114010,100000000,100,100,100,100,100,94,50,100,113498,32,0.111776
1,lazy,normal,114010,100000000,100,100,100,100,100,94,50,100,113498,32,0.112454
0,lazy,normal,114110,100000000,100,100,100,100,100,94,50,100,113597,32,0.111541
1,lazy,normal,114110,100000000,100,100,100,100,100,94,50,100,113597,32,0.112447
0,lazy,normal,114210,100000000,100,100,100,100,100,94,50,100,113697,32,0.111115
1,lazy,normal,114210,100000000,100,100,100,100,100,94,50,100,113697,32,0.112982
0,lazy,normal,114310,100000000,100,100,100,100,100,94,50,100,113793,32,0.110851
1,lazy,normal,114310,100000000,100,100,100,100,100,94,50,100,113793,32,0.113148
0,lazy,normal,114410,100000000,100,100,100,100,100,94,50,100,113892,32,0.111036
1,lazy,normal,114410,100000000,100,100,100,100,100,94,50,100,113892,32,0.112653
0,lazy,normal,114510,100000000,100,100,100,100,100,94,50,100,113992,32,0.112542
1,lazy,normal,114510,100000000,100,100,100,100,100,94,50,100,113992,32,0.120661
0,lazy,normal,114610,100000000,100,100,100,100,100,94,50,100,114088,32,0.114674
1,lazy,normal,114610,100000000,100,100,100,100,100,94,50,100,114088,32,0.12726
0,lazy,normal,114710,100000000,100,100,100,100,100,94,50,100,114187,32,0.1115
1,lazy,normal,114710,100000000,100,100,100,100,100,94,50,100,114187,32,0.111598
0,lazy,normal,114810,100000000,100,100,100,100,100,94,50,100,114285,32,0.111873
1,lazy,normal,114810,100000000,100,100,100,100,100,94,50,100,114285,32,0.111881
0,lazy,normal,114910,100000000,100,100,100,100,100,94,50,100,114383,32,0.113666
1,lazy,normal,114910,100000000,100,100,100,100,100,94,50,100,114383,32,0.111504
0,lazy,normal,115010,100000000,100,100,100,100,100,94,50,100,114483,32,0.112387
1,lazy,normal,115010,100000000,100,100,100,100,100,94,50,100,114483,32,0.112927
0,lazy,normal,115110,100000000,100,100,100,100,100,94,50,100,114579,32,0.112577
1,lazy,normal,115110,100000000,100,100,100,100,100,94,50,100,114579,32,0.116456
0,lazy,normal,115210,100000000,100,100,100,100,100,94,50,100,114678,32,0.11599
1,lazy,normal,115210,100000000,100,100,100,100,100,94,50,100,114678,32,0.112056
0,lazy,normal,115310,100000000,100,100,100,100,100,94,50,100,114778,32,0.113669
1,lazy,normal,115310,100000000,100,100,100,100,100,94,50,100,114778,32,0.113437
0,lazy,normal,115410,100000000,100,100,100,100,100,94,50,100,114876,32,0.113243
1,lazy,normal,115410,100000000,100,100,100,100,100,94,50,100,114876,32,0.112496
0,lazy,normal,115510,100000000,100,100,100,100,100,94,50,100,114971,32,0.112692
1,lazy,normal,115510,100000000,100,100,100,100,100,94,50,100,114971,32,0.113264
0,lazy,normal,115610,100000000,100,100,100,100,100,94,50,100,115068,32,0.111932
1,lazy,normal,115610,100000000,100,100,100,100,100,94,50,100,115068,32,0.1122
0,lazy,normal,115710,100000000,100,100,100,100,100,94,50,100,115168,32,0.113866
1,lazy,normal,115710,100000000,100,100,100,100,100,94,50,100,115168,32,0.113073
0,lazy,normal,115810,100000000,100,100,100,100,100,94,50,100,115266,32,0.113279
1,lazy,normal,115810,100000000,100,100,100,100,100,94,50,100,115266,32,0.112885
0,lazy,normal,115910,100000000,100,100,100,100,100,94,50,100,115365,32,0.112769
1,lazy,normal,115910,100000000,100,100,100,100,100,94,50,100,115365,32,0.114087
0,lazy,normal,116010,100000000,100,100,100,100,100,94,50,100,115464,32,0.11418
1,lazy,normal,116010,100000000,100,100,100,100,100,94,50,100,115464,32,0.114422
0,lazy,normal,116110,100000000,100,100,100,100,100,94,50,100,115562,32,0.113382
1,lazy,normal,116110,100000000,100,100,100,100,100,94,50,100,115562,32,0.113544
0,lazy,normal,116210,100000000,100,100,100,100,100,94,50,100,115660,32,0.113529
1,lazy,normal,116210,100000000,100,100,100,100,100,94,50,100,115660,32,0.114294
0,lazy,normal,116310,100000000,100,100,100,100,100,94,50,100,115757,32,0.114955
1,lazy,normal,116310,100000000,100,100,100,100,100,94,50,100,115757,32,0.113382
0,lazy,normal,116410,100000000,100,100,100,100,100,94,50,100,115856,32,0.11397
1,lazy,normal,116410,100000000,100,100,100,100,100,94,50,100,115856,32,0.114399
0,lazy,normal,116510,100000000,100,100,100,100,100,94,50,100,115955,32,0.114246
1,lazy,normal,116510,100000000,100,100,100,100,100,94,50,100,115955,32,0.113342
0,lazy,normal,116610,100000000,100,100,100,100,100,94,50,100,116053,33,0.113852
1,lazy,normal,116610,100000000,100,100,100,100,100,94,50,100,116053,33,0.114457
0,lazy,normal,116710,100000000,100,100,100,100,100,94,50,100,116152,33,0.11458
1,lazy,normal,116710,100000000,100,100,100,100,100,94,50,100,116152,33,0.114703
0,lazy,normal,116810,100000000,100,100,100,100,100,94,50,100,116251,33,0.114757
1,lazy,normal,116810,100000000,100,100,100,100,100,94,50,100,116251,33,0.114518
0,lazy,normal,116910,100000000,100,100,100,100,100,94,50,100,116350,33,0.114745
1,lazy,normal,116910,100000000,100,100,100,100,100,94,50,100,116350,33,0.115379
0,lazy,normal,117010,100000000,100,100,100,100,100,94,50,100,116449,33,0.114861
1,lazy,normal,117010,100000000,100,100,100,100,100,94,50,100,116449,33,0.115531
0,lazy,normal,117110,100000000,100,100,100,100,100,94,50,100,116548,33,0.116517
1,lazy,normal,117110,100000000,100,100,100,100,100,94,50,100,116548,33,0.115505
0,lazy,normal,117210,100000000,100,100,100,100,100,94,50,100,116647,33,0.115944
1,lazy,normal,117210,100000000,100,100,100,100,100,94,50,100,116647,33,0.114358
0,lazy,normal,117310,100000000,100,100,100,100,100,94,50,100,116747,33,0.115319
1,lazy,normal,117310,100000000,100,100,100,100,100,94,50,100,116747,33,0.114508
0,lazy,normal,117410,100000000,100,100,100,100,100,94,50,100,116846,33,0.115523
1,lazy,normal,117410,100000000,100,100,100,100,100,94,50,100,116846,33,0.114279
0,lazy,normal,117510,100000000,100,100,100,100,100,94,50,100,116945,33,0.11678
1,lazy,normal,117510,100000000,100,100,100,100,100,94,50,100,116945,33,0.115225
0,lazy,normal,117610,100000000,100,100,100,100,100,94,50,100,117044,33,0.116578
1,lazy,normal,117610,100000000,100,100,100,100,100,94,50,100,117044,33,0.115881
0,lazy,normal,117710,100000000,100,100,100,100,100,94,50,100,117143,33,0.115872
1,lazy,normal,117710,100000000,100,100,100,100,100,94,50,100,117143,33,0.11505
0,lazy,normal,117810,100000000,100,100,100,100,100,94,50,100,117239,33,0.117582
1,lazy,normal,117810,100000000,100,100,100,100,100,94,50,100,117239,33,0.117454
0,lazy,normal,117910,100000000,100,100,100,100,100,94,50,100,117339,33,0.117388
1,lazy,normal,117910,100000000,100,100,100,100,100,94,50,100,117339,33,0.117218
0,lazy,normal,118010,100000000,100,100,100,100,100,94,50,100,117438,33,0.115669
1,lazy,normal,118010,100000000,100,100,100,100,100,94,50,100,117438,33,0.117479
0,lazy,normal,118110,100000000,100,100,100,100,100,94,50,100,117537,33,0.116991
1,lazy,normal,118110,100000000,100,100,100,100,100,94,50,100,117537,33,0.11559
0,lazy,normal,118210,100000000,100,100,100,100,100,94,50,100,117634,33,0.116267
1,lazy,normal,118210,100000000,100,100,100,100,100,94,50,100,117634,33,0.115541
0,lazy,normal,118310,100000000,100,100,100,100,100,94,50,100,117732,33,0.117449
1,lazy,normal,118310,100000000,100,100,100,100,100,94,50,100,117732,33,0.116796
0,lazy,normal,118410,100000000,100,100,100,100,100,94,50,100,117831,33,0.11562
1,lazy,normal,118410,100000000,100,100,100,100,100,94,50,100,117831,33,0.11612
0,lazy,normal,118510,100000000,100,100,100,100,100,94,50,100,117930,33,0.116892
1,lazy,normal,118510,100000000,100,100,100,100,100,94,50,100,117930,33,0.117592
0,lazy,normal,118610,100000000,100,100,100,100,100,94,50,100,118030,33,0.119777
1,lazy,normal,118610,100000000,100,100,100,100,100,94,50,100,118030,33,0.119928
0,lazy,normal,118710,100000000,100,100,100,100,100,94,50,100,118130,33,0.11861
1,lazy,normal,118710,100000000,100,100,100,100,100,94,50,100,118130,33,0.116365
0,lazy,normal,118810,100000000,100,100,100,100,100,94,50,100,118229,33,0.117046
1,lazy,normal,118810,100000000,100,100,100,100,100,94,50,100,118229,33,0.11682
0,lazy,normal,118910,100000000,100,100,100,100,100,94,50,100,118326,33,0.118937
1,lazy,normal,118910,100000000,100,100,100,100,100,94,50,100,118326,33,0.116683
0,lazy,normal,119010,100000000,100,100,100,100,100,94,50,100,118425,33,0.119187
1,lazy,normal,119010,100000000,100,100,100,100,100,94,50,100,118425,33,0.118416
0,lazy,normal,119110,100000000,100,100,100,100,100,94,50,100,118524,33,0.117343
1,lazy,normal,119110,100000000,100,100,100,100,100,94,50,100,118524,33,0.118718
0,lazy,normal,119210,100000000,100,100,100,100,100,94,50,100,118623,33,0.117857
1,lazy,normal,119210,100000000,100,100,100,100,100,94,50,100,118623,33,0.120211
0,lazy,normal,119310,100000000,100,100,100,100,100,94,50,100,118722,33,0.118012
1,lazy,normal,119310,100000000,100,100,100,100,100,94,50,100,118722,33,0.119285
0,lazy,normal,119410,100000000,100,100,100,100,100,94,50,100,118822,33,0.119921
1,lazy,normal,119410,100000000,100,100,100,100,100,94,50,100,118822,33,0.120867
0,lazy,normal,119510,100000000,100,100,100,100,100,94,50,100,118921,33,0.117474
